postId,title,slug,pageUrl,postedAt,baseScore,voteCount,commentCount,finalReviewVoteScoreHighKarma,year
u8yT9bbabmdnpgDaQ,A Story of AI Risk: InstructGPT-N,a-story-of-ai-risk-instructgpt-n,https://www.lesswrong.com/posts/u8yT9bbabmdnpgDaQ/a-story-of-ai-risk-instructgpt-n,2022-05-26T23:22:13.285Z,24,15,0,0,2022
r4ksbGjoighPsXyXi,The pointers problem, distilled,the-pointers-problem-distilled,https://www.lesswrong.com/posts/r4ksbGjoighPsXyXi/the-pointers-problem-distilled,2022-05-26T22:44:04.261Z,16,10,0,0,2022
DMoiZDYZzqknfvoHh,Infra-Bayesianism Distillation: Realizability and Decision Theory,infra-bayesianism-distillation-realizability-and-decision,https://www.lesswrong.com/posts/DMoiZDYZzqknfvoHh/infra-bayesianism-distillation-realizability-and-decision,2022-05-26T21:57:19.592Z,36,20,9,0,2022
2dNP4EHA9sRZ3K2gH,The misguided pursuit of existentialism and absurdism in combatting nihilism,the-misguided-pursuit-of-existentialism-and-absurdism-in,https://www.lesswrong.com/posts/2dNP4EHA9sRZ3K2gH/the-misguided-pursuit-of-existentialism-and-absurdism-in,2022-05-26T21:17:41.099Z,-3,4,2,0,2022
jNXTDvruFz7EwfRn6,Experience LessWrong without the Time-Wasting RabbitHole Effect,experience-lesswrong-without-the-time-wasting-rabbithole,https://www.lesswrong.com/posts/jNXTDvruFz7EwfRn6/experience-lesswrong-without-the-time-wasting-rabbithole,2022-05-26T19:09:36.652Z,4,3,7,0,2022
GbzaYQ5ziZfo6KJmZ,Brass Puppet,brass-puppet,https://www.lesswrong.com/posts/GbzaYQ5ziZfo6KJmZ/brass-puppet,2022-05-26T17:42:04.876Z,48,31,4,0,2022
Dvtw9byeAGKmK2P65,Covid 5/26/22: I Guess I Should Respond To This Week’s Long Covid Study,covid-5-26-22-i-guess-i-should-respond-to-this-week-s-long,https://www.lesswrong.com/posts/Dvtw9byeAGKmK2P65/covid-5-26-22-i-guess-i-should-respond-to-this-week-s-long,2022-05-26T17:30:00.922Z,46,18,4,0,2022
ABnN5kCKmWYihtHQF,A discussion of the paper, "Large Language Models are Zero-Shot Reasoners",a-discussion-of-the-paper-large-language-models-are-zero,https://www.lesswrong.com/posts/ABnN5kCKmWYihtHQF/a-discussion-of-the-paper-large-language-models-are-zero,2022-05-26T15:55:41.590Z,7,6,0,0,2022
FZeu2xnYzjFDCtSG9,Moral Weights of Six Animals, Considering Viewpoint Uncertainty - Seeds of Science call for reviewers,moral-weights-of-six-animals-considering-viewpoint,https://www.lesswrong.com/posts/FZeu2xnYzjFDCtSG9/moral-weights-of-six-animals-considering-viewpoint,2022-05-26T13:36:00.034Z,9,5,2,0,2022
raRSW3e9iYMwkqjBX,CNN feature visualization in 50 lines of code,cnn-feature-visualization-in-50-lines-of-code,https://www.lesswrong.com/posts/raRSW3e9iYMwkqjBX/cnn-feature-visualization-in-50-lines-of-code,2022-05-26T11:02:45.146Z,17,11,4,0,2022
aieD6xCumZs6xE5zy,How much white collar work could be automated using existing ML models?,how-much-white-collar-work-could-be-automated-using-existing,https://www.lesswrong.com/posts/aieD6xCumZs6xE5zy/how-much-white-collar-work-could-be-automated-using-existing,2022-05-26T08:09:18.032Z,25,15,4,0,2022
T6kzsMDJyKwxLGe3r,Benign Boundary Violations,benign-boundary-violations,https://www.lesswrong.com/posts/T6kzsMDJyKwxLGe3r/benign-boundary-violations,2022-05-26T06:48:35.585Z,200,112,84,-8.199999809265137,2022
ycdReQq6yPw69q5Ha,Here's a List of Some of My Ideas for Blog Posts,here-s-a-list-of-some-of-my-ideas-for-blog-posts,https://www.lesswrong.com/posts/ycdReQq6yPw69q5Ha/here-s-a-list-of-some-of-my-ideas-for-blog-posts,2022-05-26T05:35:28.236Z,48,28,7,0,2022
wFPa2yjZPbNear6WE,View and bet in Manifold prediction markets on Lesswrong,view-and-bet-in-manifold-prediction-markets-on-lesswrong,https://www.lesswrong.com/posts/wFPa2yjZPbNear6WE/view-and-bet-in-manifold-prediction-markets-on-lesswrong,2022-05-26T02:41:02.599Z,21,10,8,0,2022
vBzeNet8aEiL4mahe,Testing Air Purifiers,testing-air-purifiers,https://www.lesswrong.com/posts/vBzeNet8aEiL4mahe/testing-air-purifiers,2022-05-25T23:50:02.275Z,35,13,0,0,2022
jKxuB9pZXRiom7ecK,Glass Puppet,glass-puppet,https://www.lesswrong.com/posts/jKxuB9pZXRiom7ecK/glass-puppet,2022-05-25T23:01:15.473Z,66,42,6,0,2022
BddavsuaHLAhkH45Z,How to get people to produce more great exposition? Some strategies and their assumptions,how-to-get-people-to-produce-more-great-exposition-some,https://www.lesswrong.com/posts/BddavsuaHLAhkH45Z/how-to-get-people-to-produce-more-great-exposition-some,2022-05-25T22:30:32.448Z,26,8,10,0,2022
Pd3X6rjPjvMGXMBLz,Request for small textbook recommendations,request-for-small-textbook-recommendations,https://www.lesswrong.com/posts/Pd3X6rjPjvMGXMBLz/request-for-small-textbook-recommendations,2022-05-25T22:19:56.549Z,12,5,15,0,2022
LeXhzj7msWLfgDefo,Science-informed normativity,science-informed-normativity,https://www.lesswrong.com/posts/LeXhzj7msWLfgDefo/science-informed-normativity,2022-05-25T18:30:03.572Z,32,20,2,1,2022
NbBdGhJaeEWPcCRxJ,Reflections on a year of college,reflections-on-a-year-of-college,https://www.lesswrong.com/posts/NbBdGhJaeEWPcCRxJ/reflections-on-a-year-of-college,2022-05-25T16:26:56.792Z,35,18,3,0,2022
73pTioGZKNcfQmvGF,The "Measuring Stick of Utility" Problem,the-measuring-stick-of-utility-problem,https://www.lesswrong.com/posts/73pTioGZKNcfQmvGF/the-measuring-stick-of-utility-problem,2022-05-25T16:17:22.958Z,73,35,25,0,2022
4xR7Dhrd46tw3wy3c,What's The Best Place to Look When You Have A Question About x?,what-s-the-best-place-to-look-when-you-have-a-question-about,https://www.lesswrong.com/posts/4xR7Dhrd46tw3wy3c/what-s-the-best-place-to-look-when-you-have-a-question-about,2022-05-25T13:51:14.384Z,39,20,18,1,2022
eoHbneGvqDu25Hasc,RL with KL penalties is better seen as Bayesian inference,rl-with-kl-penalties-is-better-seen-as-bayesian-inference,https://www.lesswrong.com/posts/eoHbneGvqDu25Hasc/rl-with-kl-penalties-is-better-seen-as-bayesian-inference,2022-05-25T09:23:33.202Z,114,46,17,15,2022
Ea9d9m8eNFWGv6jPq,A Quick Note on AI Scaling Asymptotes,a-quick-note-on-ai-scaling-asymptotes,https://www.lesswrong.com/posts/Ea9d9m8eNFWGv6jPq/a-quick-note-on-ai-scaling-asymptotes,2022-05-25T02:55:45.994Z,44,14,6,0,2022
ZpNeksJ9nDN5ZAgTh,MERV Filters for Covid?,merv-filters-for-covid,https://www.lesswrong.com/posts/ZpNeksJ9nDN5ZAgTh/merv-filters-for-covid,2022-05-25T01:50:02.730Z,35,14,11,0,2022
Qz9GvoPbnFwGrHHQB,Visible Homelessness in SF: A Quick Breakdown of Causes,visible-homelessness-in-sf-a-quick-breakdown-of-causes,https://www.lesswrong.com/posts/Qz9GvoPbnFwGrHHQB/visible-homelessness-in-sf-a-quick-breakdown-of-causes,2022-05-25T01:40:43.768Z,203,103,32,0.6000000238418579,2022
HSETWwdJnb45jsvT8,autonomy: the missing AGI ingredient?,autonomy-the-missing-agi-ingredient,https://www.lesswrong.com/posts/HSETWwdJnb45jsvT8/autonomy-the-missing-agi-ingredient,2022-05-25T00:33:25.356Z,64,35,12,0,2022
HtEffpHcLxppLN6dL,Explaining inner alignment to myself,explaining-inner-alignment-to-myself,https://www.lesswrong.com/posts/HtEffpHcLxppLN6dL/explaining-inner-alignment-to-myself,2022-05-24T23:10:56.240Z,9,7,2,0,2022
BXa8TDCBuse4fMb9j,Google's Imagen uses larger text encoder,google-s-imagen-uses-larger-text-encoder,https://www.lesswrong.com/posts/BXa8TDCBuse4fMb9j/google-s-imagen-uses-larger-text-encoder,2022-05-24T21:55:52.221Z,27,14,2,0,2022
HYb42hnyr5Xne3vir,Endpoint Specification, or Good Help is Hard to Find,endpoint-specification-or-good-help-is-hard-to-find,https://www.lesswrong.com/posts/HYb42hnyr5Xne3vir/endpoint-specification-or-good-help-is-hard-to-find,2022-05-24T21:00:07.453Z,8,5,0,0,2022
8keAaiP2REKPNEpsx,Game Theory and Partner Abuse,game-theory-and-partner-abuse,https://www.lesswrong.com/posts/8keAaiP2REKPNEpsx/game-theory-and-partner-abuse,2022-05-24T20:03:18.027Z,-10,6,4,0,2022
hkAuRaKDXiCAEAJj7,Mandatory Post About Monkeypox,mandatory-post-about-monkeypox,https://www.lesswrong.com/posts/hkAuRaKDXiCAEAJj7/mandatory-post-about-monkeypox,2022-05-24T20:00:02.013Z,54,32,17,1,2022
MizKtJcjktiQZez5j,I only believe in the paranormal,i-only-believe-in-the-paranormal,https://www.lesswrong.com/posts/MizKtJcjktiQZez5j/i-only-believe-in-the-paranormal,2022-05-24T12:15:16.619Z,93,60,8,1,2022
zbQapwn2hGNozcGsD,Why I Define My Experience At the Monastic Academy As Sexual Assault,why-i-define-my-experience-at-the-monastic-academy-as-sexual,https://www.lesswrong.com/posts/zbQapwn2hGNozcGsD/why-i-define-my-experience-at-the-monastic-academy-as-sexual,2022-05-24T08:17:42.686Z,76,54,23,0,2022
sdrCBWpqyvNBJSZH5,The No Free Lunch theorems and their Razor,the-no-free-lunch-theorems-and-their-razor,https://www.lesswrong.com/posts/sdrCBWpqyvNBJSZH5/the-no-free-lunch-theorems-and-their-razor,2022-05-24T06:40:32.748Z,56,29,3,0,2022
hKS4NdcZqDnosbKhY,Synthetic Media and The Future of Film,synthetic-media-and-the-future-of-film,https://www.lesswrong.com/posts/hKS4NdcZqDnosbKhY/synthetic-media-and-the-future-of-film,2022-05-24T05:54:22.073Z,35,17,14,0,2022
n767Q8HqbrteaPA25,Complex Systems for AI Safety [Pragmatic AI Safety #3],complex-systems-for-ai-safety-pragmatic-ai-safety-3,https://www.lesswrong.com/posts/n767Q8HqbrteaPA25/complex-systems-for-ai-safety-pragmatic-ai-safety-3,2022-05-24T00:00:58.873Z,57,35,2,0,2022
HgSgQrPumdP9x2Jfq,Contra Astral Codex Ten's "On Sexy In-Laws",contra-astral-codex-ten-s-on-sexy-in-laws,https://www.lesswrong.com/posts/HgSgQrPumdP9x2Jfq/contra-astral-codex-ten-s-on-sexy-in-laws,2022-05-23T22:53:54.620Z,1,1,0,0,2022
k8hvGAJWSKAeHwpnJ,Why I'm Worried About AI,why-i-m-worried-about-ai,https://www.lesswrong.com/posts/k8hvGAJWSKAeHwpnJ/why-i-m-worried-about-ai,2022-05-23T21:13:59.976Z,22,14,2,0,2022
tpHB69eXorChEsix3,Bits of Optimization Can Only Be Lost Over A Distance,bits-of-optimization-can-only-be-lost-over-a-distance,https://www.lesswrong.com/posts/tpHB69eXorChEsix3/bits-of-optimization-can-only-be-lost-over-a-distance,2022-05-23T18:55:17.396Z,30,11,18,0,2022
h7xEuH3u9tbozZ9Tq,[Alignment] Is there a census on who's working on what?,alignment-is-there-a-census-on-who-s-working-on-what,https://www.lesswrong.com/posts/h7xEuH3u9tbozZ9Tq/alignment-is-there-a-census-on-who-s-working-on-what,2022-05-23T15:33:28.267Z,23,14,6,0,2022
5Awp4m8HZgdTiuiMo,[fiction]A Question of Perspective,fiction-a-question-of-perspective,https://www.lesswrong.com/posts/5Awp4m8HZgdTiuiMo/fiction-a-question-of-perspective,2022-05-23T15:06:55.650Z,17,11,1,0,2022
kfT73jTwAkpxdQttt,Finding Your Voice,finding-your-voice,https://www.lesswrong.com/posts/kfT73jTwAkpxdQttt/finding-your-voice,2022-05-23T14:43:19.842Z,12,10,0,0,2022
kDJtsGMX7YkYSEwqH,Science for the Possible World,science-for-the-possible-world,https://www.lesswrong.com/posts/kDJtsGMX7YkYSEwqH/science-for-the-possible-world,2022-05-23T14:01:31.715Z,7,3,0,0,2022
SYWZ8qrJESRdnnxAu,Monkeypox: explaining the jump to Europe,monkeypox-explaining-the-jump-to-europe,https://www.lesswrong.com/posts/SYWZ8qrJESRdnnxAu/monkeypox-explaining-the-jump-to-europe,2022-05-23T09:53:16.467Z,44,17,10,1,2022
L896Fp8hLSbh8Ryei,AXRP Episode 15 - Natural Abstractions with John Wentworth,axrp-episode-15-natural-abstractions-with-john-wentworth,https://www.lesswrong.com/posts/L896Fp8hLSbh8Ryei/axrp-episode-15-natural-abstractions-with-john-wentworth,2022-05-23T05:40:19.293Z,34,14,1,0,2022
PouWW8Ys4iKhWedCZ,PSA: The Sequences don't need to be read in sequence,psa-the-sequences-don-t-need-to-be-read-in-sequence,https://www.lesswrong.com/posts/PouWW8Ys4iKhWedCZ/psa-the-sequences-don-t-need-to-be-read-in-sequence,2022-05-23T02:53:41.957Z,86,32,7,0,2022
ndcqdTxkMnFF7gQFh,Gradations of Agency,gradations-of-agency-1,https://www.lesswrong.com/posts/ndcqdTxkMnFF7gQFh/gradations-of-agency-1,2022-05-23T01:10:38.007Z,41,18,6,0,2022
mjupigsywnp8QEBm6,How curing aging could help progress,how-curing-aging-could-help-progress,https://www.lesswrong.com/posts/mjupigsywnp8QEBm6/how-curing-aging-could-help-progress,2022-05-22T22:43:53.429Z,47,20,19,1,2022
LJJzew76KzTjmw2Eb,Help! What do I say at my wedding?,help-what-do-i-say-at-my-wedding,https://www.lesswrong.com/posts/LJJzew76KzTjmw2Eb/help-what-do-i-say-at-my-wedding,2022-05-22T20:08:15.459Z,7,5,10,0,2022
KtCJNw93KHg7MSSvw,Adversarial attacks and optimal control,adversarial-attacks-and-optimal-control,https://www.lesswrong.com/posts/KtCJNw93KHg7MSSvw/adversarial-attacks-and-optimal-control,2022-05-22T18:22:49.975Z,17,9,7,0,2022
A8YiFXdQYiSgvRuAT,My Take On Philosophy,my-take-on-philosophy,https://www.lesswrong.com/posts/A8YiFXdQYiSgvRuAT/my-take-on-philosophy,2022-05-22T16:43:59.582Z,2,3,2,0,2022
PthrpCHpFKMrQaYMe,What kinds of algorithms do multi-human imitators learn?,what-kinds-of-algorithms-do-multi-human-imitators-learn,https://www.lesswrong.com/posts/PthrpCHpFKMrQaYMe/what-kinds-of-algorithms-do-multi-human-imitators-learn,2022-05-22T14:27:31.430Z,20,6,0,0,2022
zEwCghegzMESj7sSz,Are human imitators superhuman models with explicit constraints on capabilities?,are-human-imitators-superhuman-models-with-explicit,https://www.lesswrong.com/posts/zEwCghegzMESj7sSz/are-human-imitators-superhuman-models-with-explicit,2022-05-22T12:46:31.408Z,41,19,3,0,2022
D5vuhTCdG6RN3Eu2o,The value of x-risk reduction,the-value-of-x-risk-reduction,https://www.lesswrong.com/posts/D5vuhTCdG6RN3Eu2o/the-value-of-x-risk-reduction,2022-05-22T07:44:47.829Z,4,3,0,0,2022
b7gWdMWsSC9L8o5fj,On The Spectrum, On The Guest List,on-the-spectrum-on-the-guest-list,https://www.lesswrong.com/posts/b7gWdMWsSC9L8o5fj/on-the-spectrum-on-the-guest-list,2022-05-22T03:31:36.653Z,24,16,6,0,2022
oPivpLiKsnSgvyRo3,An Agent Based Consciousness Model (unfortunately it's not computable),an-agent-based-consciousness-model-unfortunately-it-s-not,https://www.lesswrong.com/posts/oPivpLiKsnSgvyRo3/an-agent-based-consciousness-model-unfortunately-it-s-not,2022-05-21T23:00:47.417Z,6,5,2,0,2022
2XXZpyumjSR2CBavK,Wormy the Worm,wormy-the-worm,https://www.lesswrong.com/posts/2XXZpyumjSR2CBavK/wormy-the-worm,2022-05-21T15:34:12.866Z,3,10,23,0,2022
TPm5apyMHhQuqdJYD,Philosophical considerations of cessation of brain activity,philosophical-considerations-of-cessation-of-brain-activity,https://www.lesswrong.com/posts/TPm5apyMHhQuqdJYD/philosophical-considerations-of-cessation-of-brain-activity,2022-05-21T15:18:01.992Z,9,5,6,0,2022
nkynWFFoANzCg7QPk,How Big Are Covid Particles?,how-big-are-covid-particles,https://www.lesswrong.com/posts/nkynWFFoANzCg7QPk/how-big-are-covid-particles,2022-05-21T14:00:03.931Z,29,10,5,0,2022
SZM32BdvYgrsBfYnw,[Short version] Information Loss --> Basin flatness,short-version-information-loss-greater-than-basin-flatness,https://www.lesswrong.com/posts/SZM32BdvYgrsBfYnw/short-version-information-loss-greater-than-basin-flatness,2022-05-21T12:59:10.932Z,12,4,0,0,2022
wPudaEemohdYPmsye,Information Loss --> Basin flatness,information-loss-greater-than-basin-flatness,https://www.lesswrong.com/posts/wPudaEemohdYPmsye/information-loss-greater-than-basin-flatness,2022-05-21T12:58:19.908Z,62,31,31,0,2022
G6JMpyMeMyAsNnkTj,The Future of Nuclear War,the-future-of-nuclear-war,https://www.lesswrong.com/posts/G6JMpyMeMyAsNnkTj/the-future-of-nuclear-war,2022-05-21T07:52:34.257Z,33,18,1,0,2022
8xCtJHAbzyA2oA6J4,Clarifying what ELK is trying to achieve,clarifying-what-elk-is-trying-to-achieve,https://www.lesswrong.com/posts/8xCtJHAbzyA2oA6J4/clarifying-what-elk-is-trying-to-achieve,2022-05-21T07:34:13.347Z,7,3,0,0,2022
xMkDui7oCFZPaWYPp,[retracted] A really simplistic experiment for LessWrong and /r/SneerClub,retracted-a-really-simplistic-experiment-for-lesswrong-and-r,https://www.lesswrong.com/posts/xMkDui7oCFZPaWYPp/retracted-a-really-simplistic-experiment-for-lesswrong-and-r,2022-05-21T05:52:28.796Z,-1,16,32,0,2022
YyEiPQH8snk4h8BfK,Who is available for contract work? (A la the Hacker News "Who Wants To Be Hired" threads),who-is-available-for-contract-work-a-la-the-hacker-news-who,https://www.lesswrong.com/posts/YyEiPQH8snk4h8BfK/who-is-available-for-contract-work-a-la-the-hacker-news-who,2022-05-20T23:59:55.735Z,12,8,1,0,2022
iF8GLyCJrAkCKtbGu,Why does gradient descent always work on neural networks?,why-does-gradient-descent-always-work-on-neural-networks,https://www.lesswrong.com/posts/iF8GLyCJrAkCKtbGu/why-does-gradient-descent-always-work-on-neural-networks,2022-05-20T21:13:28.230Z,15,6,11,0,2022
ZEgQGAjQm5rTAnGuM,Beware boasting about non-existent forecasting track records,beware-boasting-about-non-existent-forecasting-track-records,https://www.lesswrong.com/posts/ZEgQGAjQm5rTAnGuM/beware-boasting-about-non-existent-forecasting-track-records,2022-05-20T19:20:03.854Z,319,219,112,5.400000095367432,2022
FeY4tXMYdTQSM4go3,How RL Agents Behave When Their Actions Are Modified? [Distillation post],how-rl-agents-behave-when-their-actions-are-modified,https://www.lesswrong.com/posts/FeY4tXMYdTQSM4go3/how-rl-agents-behave-when-their-actions-are-modified,2022-05-20T18:47:52.932Z,22,12,0,0,2022
MvKs6SvsbqavDwdyp,Over-digitalization: A Prelude to Analogia (Chapter 6) ,over-digitalization-a-prelude-to-analogia-chapter-6,https://www.lesswrong.com/posts/MvKs6SvsbqavDwdyp/over-digitalization-a-prelude-to-analogia-chapter-6,2022-05-20T16:39:37.686Z,3,2,0,0,2022
3ofqwju3vQyLJRqvJ,Podcast: Spencer Greenberg talks to me about dealing with our groupstruckness and boundedness,podcast-spencer-greenberg-talks-to-me-about-dealing-with-our,https://www.lesswrong.com/posts/3ofqwju3vQyLJRqvJ/podcast-spencer-greenberg-talks-to-me-about-dealing-with-our,2022-05-20T04:20:12.221Z,28,8,0,0,2022
fHedcmjhrwpr62zh8,Formula for a Shortage,formula-for-a-shortage,https://www.lesswrong.com/posts/fHedcmjhrwpr62zh8/formula-for-a-shortage,2022-05-19T19:30:01.501Z,57,31,9,1,2022
NLjHwo7KqJQoZajTz,Proclamation of game-theoretic emergence,proclamation-of-game-theoretic-emergence,https://www.lesswrong.com/posts/NLjHwo7KqJQoZajTz/proclamation-of-game-theoretic-emergence,2022-05-19T18:09:05.218Z,-4,5,2,0,2022
nZBmJpWCCLc9oiRaA,How has the total amount of gain-of-function research worldwide grown/shrunk over time?,how-has-the-total-amount-of-gain-of-function-research,https://www.lesswrong.com/posts/nZBmJpWCCLc9oiRaA/how-has-the-total-amount-of-gain-of-function-research,2022-05-19T15:57:55.414Z,29,11,7,0,2022
F3vNoqA7xN4TFQJQg,14 Techniques to Accelerate Your Learning,14-techniques-to-accelerate-your-learning-1,https://www.lesswrong.com/posts/F3vNoqA7xN4TFQJQg/14-techniques-to-accelerate-your-learning-1,2022-05-19T13:59:54.073Z,60,44,9,4.900000095367432,2022
LyTPoBCCh7zhuGCwT,Covid 5/19/22: The Law of Five,covid-5-19-22-the-law-of-five,https://www.lesswrong.com/posts/LyTPoBCCh7zhuGCwT/covid-5-19-22-the-law-of-five,2022-05-19T12:20:06.271Z,53,24,2,0,2022
QWrFvARfBFLBg55wB,Should you kiss it better?,should-you-kiss-it-better,https://www.lesswrong.com/posts/QWrFvARfBFLBg55wB/should-you-kiss-it-better,2022-05-19T03:58:40.354Z,9,3,14,0,2022
ji8yEKnQ5dpNygy4v,Looking for AI / Application Engineer @ OpenPrinciples -- Help people align actions with principles,looking-for-ai-application-engineer-openprinciples-help,https://www.lesswrong.com/posts/ji8yEKnQ5dpNygy4v/looking-for-ai-application-engineer-openprinciples-help,2022-05-19T03:23:37.139Z,1,1,0,0,2022
ybofMJJ9JaPhQimcn,Feminism and Femininity,feminism-and-femininity,https://www.lesswrong.com/posts/ybofMJJ9JaPhQimcn/feminism-and-femininity,2022-05-18T22:53:18.174Z,4,13,8,0,2022
kPQAAb7ayZpKYPzME,What's up with the recent monkeypox cases?,what-s-up-with-the-recent-monkeypox-cases,https://www.lesswrong.com/posts/kPQAAb7ayZpKYPzME/what-s-up-with-the-recent-monkeypox-cases,2022-05-18T22:06:24.370Z,61,31,27,0,2022
QBgFnBMJpmGkE5ioc,We have achieved Noob Gains in AI,we-have-achieved-noob-gains-in-ai,https://www.lesswrong.com/posts/QBgFnBMJpmGkE5ioc/we-have-achieved-noob-gains-in-ai,2022-05-18T20:56:49.143Z,117,70,20,0,2022
uiQ2AZp9DrgsogzxE,A possible check against motivated reasoning using elicit.org,a-possible-check-against-motivated-reasoning-using-elicit,https://www.lesswrong.com/posts/uiQ2AZp9DrgsogzxE/a-possible-check-against-motivated-reasoning-using-elicit,2022-05-18T20:52:35.601Z,3,4,0,0,2022
D2biiCrF7E62kDbGA,Reading the ethicists: A review of articles on AI in the journal Science and Engineering Ethics,reading-the-ethicists-a-review-of-articles-on-ai-in-the,https://www.lesswrong.com/posts/D2biiCrF7E62kDbGA/reading-the-ethicists-a-review-of-articles-on-ai-in-the,2022-05-18T20:52:20.942Z,50,23,8,0,2022
cqdDGuTs2NamtEhBW,Maxent and Abstractions: Current Best Arguments,maxent-and-abstractions-current-best-arguments,https://www.lesswrong.com/posts/cqdDGuTs2NamtEhBW/maxent-and-abstractions-current-best-arguments,2022-05-18T19:54:44.255Z,33,10,2,0,2022
