postId,title,slug,pageUrl,postedAt,baseScore,voteCount,commentCount,finalReviewVoteScoreHighKarma,year
sNTExk6sPYkvNxi6k,"What's going on with ""provability""?",what-s-going-on-with-provability,https://www.lesswrong.com/posts/sNTExk6sPYkvNxi6k/what-s-going-on-with-provability,2019-10-13T03:59:08.748Z,23,10,22,0,2019
zQgqAc9nQETjFjawJ,"AI alignment landscape",ai-alignment-landscape,https://www.lesswrong.com/posts/zQgqAc9nQETjFjawJ/ai-alignment-landscape,2019-10-13T02:10:01.135Z,40,16,3,0,2019
KEdnzZQmtmYjR5DTi,"Prediction Markets Don't Reveal The Territory",prediction-markets-don-t-reveal-the-territory,https://www.lesswrong.com/posts/KEdnzZQmtmYjR5DTi/prediction-markets-don-t-reveal-the-territory,2019-10-12T23:54:23.693Z,6,7,14,0,2019
6yma7L45NRrYzTPJe,"SSC Meetup 10/12: Minneapolis / St. Paul",ssc-meetup-10-12-minneapolis-st-paul,https://www.lesswrong.com/events/6yma7L45NRrYzTPJe/ssc-meetup-10-12-minneapolis-st-paul,2019-10-12T15:44:50.173Z,1,1,0,0,2019
gSiPbEPcQaEAWf2KE,"Planned Power Outages",planned-power-outages,https://www.lesswrong.com/posts/gSiPbEPcQaEAWf2KE/planned-power-outages,2019-10-12T14:10:01.395Z,27,10,18,0,2019
DSTuA9ohakD6k3drh,"A simple sketch of how realism became unpopular",a-simple-sketch-of-how-realism-became-unpopular,https://www.lesswrong.com/posts/DSTuA9ohakD6k3drh/a-simple-sketch-of-how-realism-became-unpopular,2019-10-11T22:25:36.357Z,60,25,55,0,2019
xQk6feH9pmy6mKt3x,"A Short Introduction to Theory of Change",a-short-introduction-to-theory-of-change,https://www.lesswrong.com/posts/xQk6feH9pmy6mKt3x/a-short-introduction-to-theory-of-change,2019-10-11T19:00:06.321Z,6,6,0,0,2019
gwKLkjsiKca2eGuh6,"Rent Needs to Decrease",rent-needs-to-decrease,https://www.lesswrong.com/posts/gwKLkjsiKca2eGuh6/rent-needs-to-decrease,2019-10-11T12:40:01.798Z,15,7,18,0,2019
Q2P5j5n4kJBeR7qaP,"When we substantially modify an old post should we edit directly or post a version 2?",when-we-substantially-modify-an-old-post-should-we-edit,https://www.lesswrong.com/posts/Q2P5j5n4kJBeR7qaP/when-we-substantially-modify-an-old-post-should-we-edit,2019-10-11T10:40:04.935Z,11,4,5,0,2019
4nqf7c4qnpa8mv7Yk,"Sets and Functions",sets-and-functions,https://www.lesswrong.com/posts/4nqf7c4qnpa8mv7Yk/sets-and-functions,2019-10-11T05:06:23.711Z,31,18,22,0,2019
uCMsfTJmMTEJ89W6L,"Reflections on Premium Poker Tools: Part 4 - Smaller things that I've learned",reflections-on-premium-poker-tools-part-4-smaller-things,https://www.lesswrong.com/posts/uCMsfTJmMTEJ89W6L/reflections-on-premium-poker-tools-part-4-smaller-things,2019-10-11T01:26:40.240Z,20,8,8,0,2019
cDYPLe7ewed5mAnCa,"Reflections on Premium Poker Tools: Part 3 - What I've learned",reflections-on-premium-poker-tools-part-3-what-i-ve-learned,https://www.lesswrong.com/posts/cDYPLe7ewed5mAnCa/reflections-on-premium-poker-tools-part-3-what-i-ve-learned,2019-10-11T00:49:10.739Z,27,10,34,0,2019
5oPE22w3aEhh8hLcp,"How feasible is long-range forecasting?",how-feasible-is-long-range-forecasting,https://www.lesswrong.com/posts/5oPE22w3aEhh8hLcp/how-feasible-is-long-range-forecasting,2019-10-10T22:11:58.309Z,40,13,7,0,2019
vJgHybFpNdW5rN7cb,"I would like to try double crux. ",i-would-like-to-try-double-crux,https://www.lesswrong.com/posts/vJgHybFpNdW5rN7cb/i-would-like-to-try-double-crux,2019-10-10T21:34:41.542Z,11,4,151,0,2019
ncXCwGdEXJmqwiFWd,"The Baconian Method (Novum Organum Book 1: 93-107)",the-baconian-method-novum-organum-book-1-93-107,https://www.lesswrong.com/posts/ncXCwGdEXJmqwiFWd/the-baconian-method-novum-organum-book-1-93-107,2019-10-10T18:54:43.975Z,28,8,1,0,2019
SYpKvHaYogAXNpveK,"""Mild Hallucination"" Test",mild-hallucination-test,https://www.lesswrong.com/posts/SYpKvHaYogAXNpveK/mild-hallucination-test,2019-10-10T17:57:42.471Z,9,5,55,0,2019
44jR8GD6ofKWvxq9D,"What is the real ""danger zone"" for food?",what-is-the-real-danger-zone-for-food,https://www.lesswrong.com/posts/44jR8GD6ofKWvxq9D/what-is-the-real-danger-zone-for-food,2019-10-10T11:00:01.792Z,8,2,0,0,2019
A7LAzFXD79pgFtsdA,"CPH meetup 10/20/19",cph-meetup-10-20-19,https://www.lesswrong.com/events/A7LAzFXD79pgFtsdA/cph-meetup-10-20-19,2019-10-10T10:08:35.443Z,10,3,2,0,2019
FuGDYNvA6qh4qyFah,"Thoughts on ""Human-Compatible""",thoughts-on-human-compatible,https://www.lesswrong.com/posts/FuGDYNvA6qh4qyFah/thoughts-on-human-compatible,2019-10-10T05:24:31.689Z,64,34,34,0,2019
vjwL2vxr9y5CzYQRZ,"Western Massachusetts SSC meetup #17",western-massachusetts-ssc-meetup-17,https://www.lesswrong.com/events/vjwL2vxr9y5CzYQRZ/western-massachusetts-ssc-meetup-17,2019-10-10T02:44:10.485Z,1,1,0,0,2019
B67mMciMDeiHxueki,"Examples of Categories",examples-of-categories,https://www.lesswrong.com/posts/B67mMciMDeiHxueki/examples-of-categories,2019-10-10T01:25:32.374Z,27,20,2,0,2019
raLu4Ar2EeaG5xZR4,"Long Term Future Fund application is closing this Friday (October 11th)",long-term-future-fund-application-is-closing-this-friday,https://www.lesswrong.com/posts/raLu4Ar2EeaG5xZR4/long-term-future-fund-application-is-closing-this-friday,2019-10-10T00:44:28.241Z,26,5,0,0,2019
Cu7yv4eM6dCeA67Af,"Minimization of prediction error as a foundation for human values in AI alignment",minimization-of-prediction-error-as-a-foundation-for-human,https://www.lesswrong.com/posts/Cu7yv4eM6dCeA67Af/minimization-of-prediction-error-as-a-foundation-for-human,2019-10-09T18:23:41.632Z,15,8,42,0,2019
dkrAYqNbXGhZtNeCS,"Expected Value- Millionaires Math",expected-value-millionaires-math,https://www.lesswrong.com/posts/dkrAYqNbXGhZtNeCS/expected-value-millionaires-math,2019-10-09T14:50:26.732Z,8,2,0,0,2019
inqX3W6A9G5qavDgS,"On Collusion - Vitalik Buterin",on-collusion-vitalik-buterin,https://www.lesswrong.com/posts/inqX3W6A9G5qavDgS/on-collusion-vitalik-buterin,2019-10-09T14:45:20.924Z,24,11,3,0,2019
C6mwEaT7bJ2maCNgD,"Regularly Scheduled: Day-of Reminders",regularly-scheduled-day-of-reminders,https://www.lesswrong.com/posts/C6mwEaT7bJ2maCNgD/regularly-scheduled-day-of-reminders,2019-10-09T11:00:01.830Z,10,3,2,0,2019
QczDDjzveeYar85mS,"Reflections on Premium Poker Tools: Part 2 - Deciding to call it quits",reflections-on-premium-poker-tools-part-2-deciding-to-call,https://www.lesswrong.com/posts/QczDDjzveeYar85mS/reflections-on-premium-poker-tools-part-2-deciding-to-call,2019-10-09T04:17:25.259Z,41,11,6,0,2019
jPDSzqHJCz2drFKvA,"Categories: models of models",categories-models-of-models,https://www.lesswrong.com/posts/jPDSzqHJCz2drFKvA/categories-models-of-models,2019-10-09T02:45:29.617Z,52,31,18,0,2019
QGRj2PGiK5eawgQN2,"Reflections on Premium Poker Tools: Part 1 - My journey",reflections-on-premium-poker-tools-part-1-my-journey,https://www.lesswrong.com/posts/QGRj2PGiK5eawgQN2/reflections-on-premium-poker-tools-part-1-my-journey,2019-10-09T00:42:05.694Z,46,17,12,0,2019
CjW4axQDqLd2oDCGG,"Misconceptions about continuous takeoff",misconceptions-about-continuous-takeoff,https://www.lesswrong.com/posts/CjW4axQDqLd2oDCGG/misconceptions-about-continuous-takeoff,2019-10-08T21:31:37.876Z,82,37,38,0,2019
i9xyZBS3qzA8nFXNQ,"Book summary: Unlocking the Emotional Brain",book-summary-unlocking-the-emotional-brain,https://www.lesswrong.com/posts/i9xyZBS3qzA8nFXNQ/book-summary-unlocking-the-emotional-brain,2019-10-08T19:11:23.578Z,305,161,48,0,2019
9pZtvjegYKBALFnLk,"Characterizing Real-World Agents as a Research Meta-Strategy",characterizing-real-world-agents-as-a-research-meta-strategy,https://www.lesswrong.com/posts/9pZtvjegYKBALFnLk/characterizing-real-world-agents-as-a-research-meta-strategy,2019-10-08T15:32:27.896Z,29,11,4,0,2019
Bxxh9GbJ6WuW5Hmkj,"What's the dream for giving natural language commands to AI?",what-s-the-dream-for-giving-natural-language-commands-to-ai,https://www.lesswrong.com/posts/Bxxh9GbJ6WuW5Hmkj/what-s-the-dream-for-giving-natural-language-commands-to-ai,2019-10-08T13:42:38.928Z,10,4,8,0,2019
6gptwR8jBkzqhWaTY,"Artifact: What Went Wrong?",artifact-what-went-wrong,https://www.lesswrong.com/posts/6gptwR8jBkzqhWaTY/artifact-what-went-wrong,2019-10-08T12:10:01.019Z,34,11,2,0,2019
pJnBfEWGiq6R5mTom,"When is pair-programming superior to regular programming?",when-is-pair-programming-superior-to-regular-programming,https://www.lesswrong.com/posts/pJnBfEWGiq6R5mTom/when-is-pair-programming-superior-to-regular-programming,2019-10-08T11:48:46.734Z,31,10,11,0,2019
bgCmoEtNhyYDqaskZ,"Realigning Housing Coalitions",realigning-housing-coalitions,https://www.lesswrong.com/posts/bgCmoEtNhyYDqaskZ/realigning-housing-coalitions,2019-10-08T11:10:01.584Z,10,4,1,0,2019
85vp2kgFZoycFqr5G,"Formal Metaethics and Metasemantics for AI Alignment",formal-metaethics-and-metasemantics-for-ai-alignment-1,https://www.lesswrong.com/posts/85vp2kgFZoycFqr5G/formal-metaethics-and-metasemantics-for-ai-alignment-1,2019-10-08T05:37:20.826Z,22,9,6,0,2019
QcqmLZDBQgEy9xsZu,"South Bay Meetup",south-bay-meetup-3,https://www.lesswrong.com/events/QcqmLZDBQgEy9xsZu/south-bay-meetup-3,2019-10-08T02:17:15.618Z,2,1,0,0,2019
DG7asvufKgaqEknKd,"AI Alignment Writing Day Roundup #2",ai-alignment-writing-day-roundup-2,https://www.lesswrong.com/posts/DG7asvufKgaqEknKd/ai-alignment-writing-day-roundup-2,2019-10-07T23:36:36.307Z,33,9,2,0,2019
G7HgP9KTWAMSv6oEJ,"Bets and updating",bets-and-updating,https://www.lesswrong.com/posts/G7HgP9KTWAMSv6oEJ/bets-and-updating,2019-10-07T23:06:18.778Z,31,13,3,0,2019
pHWTNMESuAEjZg2Qn,"Occam's Razor May Be Sufficient to Infer the Preferences of Irrational Agents: A reply to Armstrong & Mindermann",occam-s-razor-may-be-sufficient-to-infer-the-preferences-of,https://www.lesswrong.com/posts/pHWTNMESuAEjZg2Qn/occam-s-razor-may-be-sufficient-to-infer-the-preferences-of,2019-10-07T19:52:19.266Z,47,15,39,0,2019
JWQExCTQJpgmNxPvx,"The sentence structure of mathematics",the-sentence-structure-of-mathematics,https://www.lesswrong.com/posts/JWQExCTQJpgmNxPvx/the-sentence-structure-of-mathematics,2019-10-07T18:58:46.630Z,41,30,15,0,2019
mfenA7o4B4dT73YRm,"[Link] Book Review: ‘The AI Does Not Hate You’ by Tom Chivers (Scott Aaronson)",link-book-review-the-ai-does-not-hate-you-by-tom-chivers,https://www.lesswrong.com/posts/mfenA7o4B4dT73YRm/link-book-review-the-ai-does-not-hate-you-by-tom-chivers,2019-10-07T18:16:15.850Z,19,7,0,0,2019
SLHQF25vRXoNEooSG,"[AN #67]: Creating environments in which to study inner alignment failures",an-67-creating-environments-in-which-to-study-inner,https://www.lesswrong.com/posts/SLHQF25vRXoNEooSG/an-67-creating-environments-in-which-to-study-inner,2019-10-07T17:10:01.269Z,17,6,0,0,2019
coQCEe962sjbcCqB9,"The Gears of Impact",the-gears-of-impact,https://www.lesswrong.com/posts/coQCEe962sjbcCqB9/the-gears-of-impact,2019-10-07T14:44:51.212Z,54,18,16,0,2019
9aD2m2pSGXKybvzfr,"Hybrid Lottery Admission",hybrid-lottery-admission,https://www.lesswrong.com/posts/9aD2m2pSGXKybvzfr/hybrid-lottery-admission,2019-10-07T13:20:01.496Z,10,3,0,0,2019
wzKNRaYeDZKD8hzsF,"Replace judges with Keynesian beauty contests?",replace-judges-with-keynesian-beauty-contests,https://www.lesswrong.com/posts/wzKNRaYeDZKD8hzsF/replace-judges-with-keynesian-beauty-contests,2019-10-07T04:00:37.906Z,30,10,5,0,2019
C5mEeky2NkJLbgArt,"What do the baby eaters tell us about ethics?",what-do-the-baby-eaters-tell-us-about-ethics,https://www.lesswrong.com/posts/C5mEeky2NkJLbgArt/what-do-the-baby-eaters-tell-us-about-ethics,2019-10-06T22:27:47.656Z,7,6,36,0,2019
fW9n8bEuMpLwkxCx6,"Introduction to Introduction to Category Theory",introduction-to-introduction-to-category-theory,https://www.lesswrong.com/posts/fW9n8bEuMpLwkxCx6/introduction-to-introduction-to-category-theory,2019-10-06T14:43:46.977Z,113,68,19,0,2019
KmLHN8wirYn88ioJj,"What is category theory?",what-is-category-theory,https://www.lesswrong.com/posts/KmLHN8wirYn88ioJj/what-is-category-theory,2019-10-06T14:33:50.455Z,64,34,6,0,2019
dQ9DYW9YDq8kQ4zo4,"Advanced Dances",advanced-dances,https://www.lesswrong.com/posts/dQ9DYW9YDq8kQ4zo4/advanced-dances,2019-10-06T11:10:01.810Z,10,3,0,0,2019
iTrjT533sxM4cpvC7,"Mako's Notes from Skeptoid's 13 Hour 13th Birthday Stream",mako-s-notes-from-skeptoid-s-13-hour-13th-birthday-stream,https://www.lesswrong.com/posts/iTrjT533sxM4cpvC7/mako-s-notes-from-skeptoid-s-13-hour-13th-birthday-stream,2019-10-06T09:43:32.464Z,6,2,0,0,2019
SDWofW5jacuWTjJwQ,"[Event] Meeting in Myrhorod, November 16",event-meeting-in-myrhorod-november-16,https://www.lesswrong.com/posts/SDWofW5jacuWTjJwQ/event-meeting-in-myrhorod-november-16,2019-10-06T08:45:59.527Z,3,1,0,0,2019
xrx9Qh6a5C3Z5urzk,"Who lacks the qualia of consciousness?",who-lacks-the-qualia-of-consciousness,https://www.lesswrong.com/posts/xrx9Qh6a5C3Z5urzk/who-lacks-the-qualia-of-consciousness,2019-10-05T19:49:52.432Z,29,19,55,0,2019
qhmiLZFuv2WCjzHvv,"Eight O'Clock is Relative",eight-o-clock-is-relative,https://www.lesswrong.com/posts/qhmiLZFuv2WCjzHvv/eight-o-clock-is-relative,2019-10-05T16:20:01.445Z,13,6,1,0,2019
TEotgFMrvcvBynWW3,"How do I view my replies?",how-do-i-view-my-replies,https://www.lesswrong.com/posts/TEotgFMrvcvBynWW3/how-do-i-view-my-replies,2019-10-05T16:05:04.014Z,7,2,2,0,2019
fjWi7NBRcSg3p6HA5,"What empirical work has been done that bears on the 'freebit picture' of free will?",what-empirical-work-has-been-done-that-bears-on-the-freebit,https://www.lesswrong.com/posts/fjWi7NBRcSg3p6HA5/what-empirical-work-has-been-done-that-bears-on-the-freebit,2019-10-04T23:11:27.328Z,9,4,5,0,2019
ZRHLrw4S5P2NYcw3n,"Ideal Number of Parents",ideal-number-of-parents,https://www.lesswrong.com/posts/ZRHLrw4S5P2NYcw3n/ideal-number-of-parents,2019-10-04T20:00:01.371Z,20,11,4,0,2019
vTCzM8bTPk4ANXsY6," 13 Causes of Bad Science (Novum Organum Book 1: 69-92)",13-causes-of-bad-science-novum-organum-book-1-69-92,https://www.lesswrong.com/posts/vTCzM8bTPk4ANXsY6/13-causes-of-bad-science-novum-organum-book-1-69-92,2019-10-04T19:52:13.700Z,33,10,1,0,2019
jRkkgszocHcsHfDAe,"What are your strategies for avoiding micro-mistakes?",what-are-your-strategies-for-avoiding-micro-mistakes,https://www.lesswrong.com/posts/jRkkgszocHcsHfDAe/what-are-your-strategies-for-avoiding-micro-mistakes,2019-10-04T18:42:48.777Z,17,9,13,0,2019
xdJAFeWmLe2K9GNMt,"September 2019 gwern.net newsletter",september-2019-gwern-net-newsletter,https://www.lesswrong.com/posts/xdJAFeWmLe2K9GNMt/september-2019-gwern-net-newsletter,2019-10-04T16:44:43.147Z,21,4,0,0,2019
HS2E8woaF5h5QSptP,"The AI is the model",the-ai-is-the-model,https://www.lesswrong.com/posts/HS2E8woaF5h5QSptP/the-ai-is-the-model,2019-10-04T08:11:49.429Z,14,11,1,0,2019
GNoSxcC9YrCesgpZz,"Conscious  Proprioception.",conscious-proprioception,https://www.lesswrong.com/posts/GNoSxcC9YrCesgpZz/conscious-proprioception,2019-10-04T04:33:14.317Z,20,6,8,0,2019
WxW6Gc6f2z3mzmqKs,"Debate on Instrumental Convergence between LeCun, Russell, Bengio, Zador, and More",debate-on-instrumental-convergence-between-lecun-russell,https://www.lesswrong.com/posts/WxW6Gc6f2z3mzmqKs/debate-on-instrumental-convergence-between-lecun-russell,2019-10-04T04:08:49.942Z,221,99,61,0,2019
pFAavCTW56iTsYkvR,"AI Alignment Open Thread October 2019",ai-alignment-open-thread-october-2019,https://www.lesswrong.com/posts/pFAavCTW56iTsYkvR/ai-alignment-open-thread-october-2019,2019-10-04T01:28:15.597Z,26,8,58,0,2019
fhiokiWr5vEy3HgRX,"[Link] Tools for thought (Matuschak & Nielson)",link-tools-for-thought-matuschak-and-nielson,https://www.lesswrong.com/posts/fhiokiWr5vEy3HgRX/link-tools-for-thought-matuschak-and-nielson,2019-10-04T00:42:32.116Z,20,7,7,0,2019
YnHX9ZRHunoA9td6K,"Long-Term Future Fund: August 2019 grant recommendations",long-term-future-fund-august-2019-grant-recommendations,https://www.lesswrong.com/posts/YnHX9ZRHunoA9td6K/long-term-future-fund-august-2019-grant-recommendations,2019-10-03T20:41:16.291Z,35,12,0,0,2019
guGdu2wKvbX4hAJwE,"New Petrov Game Brainstorm",new-petrov-game-brainstorm,https://www.lesswrong.com/posts/guGdu2wKvbX4hAJwE/new-petrov-game-brainstorm,2019-10-03T19:48:14.009Z,17,6,4,0,2019
pE3QoZnseyTfCQnA8,"To Be Decided #1",to-be-decided-1,https://www.lesswrong.com/posts/pE3QoZnseyTfCQnA8/to-be-decided-1,2019-10-03T19:30:15.976Z,8,6,2,0,2019
ceg6twEtqiGPTuqNk,"DC LW: Priors",dc-lw-priors,https://www.lesswrong.com/events/ceg6twEtqiGPTuqNk/dc-lw-priors,2019-10-03T18:11:41.204Z,2,2,0,0,2019
CGXdAMwyyTapJbhRx,"Solving the forgetting. Spaced repetition beyond rationality community.",solving-the-forgetting-spaced-repetition-beyond-rationality,https://www.lesswrong.com/posts/CGXdAMwyyTapJbhRx/solving-the-forgetting-spaced-repetition-beyond-rationality,2019-10-03T15:03:06.903Z,4,3,0,0,2019
qpJbFta7RwpHcFarc,"Can we make peace with moral indeterminacy?",can-we-make-peace-with-moral-indeterminacy,https://www.lesswrong.com/posts/qpJbFta7RwpHcFarc/can-we-make-peace-with-moral-indeterminacy,2019-10-03T12:56:44.192Z,16,5,8,0,2019
zCZurGbWyZFZM3vy4,"Comments are back!",comments-are-back,https://www.lesswrong.com/posts/zCZurGbWyZFZM3vy4/comments-are-back,2019-10-03T10:50:01.913Z,7,1,0,0,2019
No98gKTqnC79eXg3P,"Late to the Party: Climate",late-to-the-party-climate,https://www.lesswrong.com/events/No98gKTqnC79eXg3P/late-to-the-party-climate,2019-10-03T01:36:30.096Z,1,1,0,0,2019
QPrhZoToLMSa8eDRv,"[Link] (EA Podcast) Global Optimum: How to Learn Better",link-ea-podcast-global-optimum-how-to-learn-better,https://www.lesswrong.com/posts/QPrhZoToLMSa8eDRv/link-ea-podcast-global-optimum-how-to-learn-better,2019-10-03T00:29:01.964Z,4,3,0,0,2019
Payfy237TN9GDT2ej,"[Link] What do conservatives know that liberals don't (and vice versa)? ",link-what-do-conservatives-know-that-liberals-don-t-and-vice,https://www.lesswrong.com/posts/Payfy237TN9GDT2ej/link-what-do-conservatives-know-that-liberals-don-t-and-vice,2019-10-02T16:14:37.661Z,15,10,6,0,2019
Q9JKKwSFybCTtMS9d,"What are we assuming about utility functions?",what-are-we-assuming-about-utility-functions,https://www.lesswrong.com/posts/Q9JKKwSFybCTtMS9d/what-are-we-assuming-about-utility-functions,2019-10-02T15:11:17.721Z,17,9,24,0,2019
NkSpukDkm9pjRdMdB,"Human instincts, symbol grounding, and the blank-slate neocortex",human-instincts-symbol-grounding-and-the-blank-slate,https://www.lesswrong.com/posts/NkSpukDkm9pjRdMdB/human-instincts-symbol-grounding-and-the-blank-slate,2019-10-02T12:06:35.361Z,59,28,23,0,2019
CG7oi95zG3knJ74s5,"Toy model #6: Rationality and partial preferences",toy-model-6-rationality-and-partial-preferences,https://www.lesswrong.com/posts/CG7oi95zG3knJ74s5/toy-model-6-rationality-and-partial-preferences,2019-10-02T12:04:53.048Z,11,2,0,0,2019
bE2sStELCj3Bppiwp,"Double Tongue Whistling",double-tongue-whistling,https://www.lesswrong.com/posts/bE2sStELCj3Bppiwp/double-tongue-whistling,2019-10-02T11:10:01.689Z,8,2,1,0,2019
QZdAsXwe7ue6mnELn,"Cambridge LW/SSC Meetup",cambridge-lw-ssc-meetup-3,https://www.lesswrong.com/events/QZdAsXwe7ue6mnELn/cambridge-lw-ssc-meetup-3,2019-10-02T03:37:53.551Z,6,1,0,0,2019
rn2duwRP2pqvLqGCE,"Does the US nuclear policy still target cities?",does-the-us-nuclear-policy-still-target-cities,https://www.lesswrong.com/posts/rn2duwRP2pqvLqGCE/does-the-us-nuclear-policy-still-target-cities,2019-10-02T00:18:10.261Z,61,35,7,0,2019
bGeyh856Zjo4F5b6v,"Survival and Flourishing Fund Applications closing in 3 days",survival-and-flourishing-fund-applications-closing-in-3-days,https://www.lesswrong.com/posts/bGeyh856Zjo4F5b6v/survival-and-flourishing-fund-applications-closing-in-3-days,2019-10-02T00:12:21.287Z,19,4,0,0,2019
rSxxvDQ6yFjWeMNeC,"Open & Welcome Thread - October 2019",open-and-welcome-thread-october-2019,https://www.lesswrong.com/posts/rSxxvDQ6yFjWeMNeC/open-and-welcome-thread-october-2019,2019-10-01T23:10:57.782Z,10,3,46,0,2019
RP6YoSzzRrMBxdgje,"LW Team Updates - October 2019",lw-team-updates-october-2019,https://www.lesswrong.com/posts/RP6YoSzzRrMBxdgje/lw-team-updates-october-2019,2019-10-01T23:08:18.283Z,30,11,10,0,2019
pr3bLc2LtjARfK7nx,"World State is the Wrong Abstraction for Impact",world-state-is-the-wrong-abstraction-for-impact,https://www.lesswrong.com/posts/pr3bLc2LtjARfK7nx/world-state-is-the-wrong-abstraction-for-impact,2019-10-01T21:03:40.153Z,67,21,19,0,2019
uXWFhbcSwyt7stPHB,"Meditations on Moloch and Pair Debugging",meditations-on-moloch-and-pair-debugging,https://www.lesswrong.com/events/uXWFhbcSwyt7stPHB/meditations-on-moloch-and-pair-debugging,2019-10-01T19:37:39.874Z,1,1,0,0,2019
9DenhM8deDziHiWZw,"What funding sources exist for technical AI safety research?",what-funding-sources-exist-for-technical-ai-safety-research,https://www.lesswrong.com/posts/9DenhM8deDziHiWZw/what-funding-sources-exist-for-technical-ai-safety-research,2019-10-01T15:30:08.149Z,26,10,5,0,2019
pLEWQ6Jrbhf8BWXiF,"Communication and Waking Hours",communication-and-waking-hours,https://www.lesswrong.com/posts/pLEWQ6Jrbhf8BWXiF/communication-and-waking-hours,2019-10-01T11:00:01.416Z,12,9,2,0,2019
ddmCBbmhnh9JQvaAp,"Social awkwardness as an application of analysis paralysis",social-awkwardness-as-an-application-of-analysis-paralysis,https://www.lesswrong.com/posts/ddmCBbmhnh9JQvaAp/social-awkwardness-as-an-application-of-analysis-paralysis,2019-10-01T06:16:21.379Z,1,3,0,0,2019
